date,U17,Baseflow,U17_without_baseflow,MOL5
2016-11-30 04:00:00,82.58333333333333,91.0,0.0,0.0
2016-11-30 05:00:00,81.58333333333333,89.41666666666667,0.0,0.0
2016-11-30 06:00:00,85.08333333333333,92.58333333333333,0.0,0.0
2016-11-30 07:00:00,106.75,126.33333333333333,0.0,0.0
2016-11-30 08:00:00,145.25,198.25,0.0,0.0
2016-11-30 09:00:00,151.33333333333334,208.83333333333334,0.0,0.0
2016-11-30 10:00:00,148.33333333333334,211.25,0.0,0.0
2016-11-30 11:00:00,149.5,245.0,0.0,0.0
2016-11-30 12:00:00,147.66666666666666,247.0,0.0,0.0
2016-11-30 13:00:00,143.0,237.66666666666666,0.0,0.0
2016-11-30 14:00:00,143.25,224.5,0.0,0.0
2016-11-30 15:00:00,139.66666666666666,209.33333333333334,0.0,0.0
2016-11-30 16:00:00,136.0,191.91666666666666,0.0,0.0
2016-11-30 17:00:00,136.0,184.41666666666666,0.0,0.0
2016-11-30 18:00:00,138.41666666666666,189.25,0.0,0.0
2016-11-30 19:00:00,148.33333333333334,208.91666666666666,0.0,0.0
2016-11-30 20:00:00,156.75,212.08333333333334,0.0,0.0
2016-11-30 21:00:00,150.33333333333334,199.75,0.0,0.0
2016-11-30 22:00:00,137.75,169.41666666666666,0.0,0.0
2016-11-30 23:00:00,120.08333333333333,140.75,0.0,0.0
2016-12-01 00:00:00,103.08333333333333,126.33333333333333,0.0,0.0
2016-12-01 01:00:00,91.41666666666667,106.91666666666667,0.0,0.0
2016-12-01 02:00:00,84.25,96.33333333333333,0.0,0.0
2016-12-01 03:00:00,82.08333333333333,92.66666666666667,0.0,0.0
2016-12-01 04:00:00,81.5,91.0,0.0,0.0
2016-12-01 05:00:00,80.83333333333333,89.41666666666667,0.0,0.0
2016-12-01 06:00:00,83.75,92.58333333333333,0.0,0.0
2016-12-01 07:00:00,108.33333333333333,126.33333333333333,0.0,0.0
2016-12-01 08:00:00,146.16666666666666,198.25,0.0,0.0
2016-12-01 09:00:00,151.08333333333334,208.83333333333334,0.0,0.0
2016-12-01 10:00:00,149.58333333333334,211.25,0.0,0.0
2016-12-01 11:00:00,146.33333333333334,245.0,0.0,0.0
2016-12-01 12:00:00,142.5,247.0,0.0,0.0
2016-12-01 13:00:00,140.91666666666666,237.66666666666666,0.0,0.0
2016-12-01 14:00:00,138.91666666666666,224.5,0.0,0.0
2016-12-01 15:00:00,133.75,209.33333333333334,0.0,0.0
2016-12-01 16:00:00,131.16666666666666,191.91666666666666,0.0,0.0
2016-12-01 17:00:00,134.5,184.41666666666666,0.0,0.06618738633333333
2016-12-01 18:00:00,141.25,189.25,0.0,0.07532698291666667
2016-12-01 19:00:00,150.0,208.91666666666666,0.0,0.06618738633333333
2016-12-01 20:00:00,157.66666666666666,212.08333333333334,0.0,0.09830540158333334
2016-12-01 21:00:00,154.66666666666666,199.75,0.0,0.025271228500000003
2016-12-01 22:00:00,140.5,169.41666666666666,0.0,0.06584593233333334
2016-12-01 23:00:00,126.91666666666667,140.75,0.0,0.0
2016-12-02 00:00:00,109.91666666666667,126.33333333333333,0.0,0.0
2016-12-02 01:00:00,99.66666666666667,106.91666666666667,0.0,0.0
2016-12-02 02:00:00,92.75,96.33333333333333,0.0,0.0
2016-12-02 03:00:00,87.75,92.66666666666667,0.0,0.0
2016-12-02 04:00:00,84.66666666666667,91.0,0.0,0.0
2016-12-02 05:00:00,83.75,89.41666666666667,0.0,0.0
2016-12-02 06:00:00,86.83333333333333,92.58333333333333,0.0,0.0
2016-12-02 07:00:00,115.66666666666667,126.33333333333333,0.0,0.0
2016-12-02 08:00:00,151.08333333333334,198.25,0.0,0.06618738633333333
2016-12-02 09:00:00,152.66666666666666,208.83333333333334,0.0,0.0
2016-12-02 10:00:00,153.33333333333334,211.25,0.0,0.0
2016-12-02 11:00:00,159.33333333333334,245.0,0.0,0.0
2016-12-02 12:00:00,153.08333333333334,247.0,0.0,0.0
2016-12-02 13:00:00,145.66666666666666,237.66666666666666,0.0,0.0
2016-12-02 14:00:00,138.16666666666666,224.5,0.0,0.0
2016-12-02 15:00:00,135.75,209.33333333333334,0.0,0.0
2016-12-02 16:00:00,129.75,191.91666666666666,0.0,0.0
2016-12-02 17:00:00,132.91666666666666,184.41666666666666,0.0,0.0
2016-12-02 18:00:00,134.75,189.25,0.0,0.06618738633333333
2016-12-02 19:00:00,139.25,208.91666666666666,0.0,0.0
