date,U19,Baseflow,U19_without_baseflow,BNV8
2017-06-26 07:00:00,183.0,136.16666666666666,0.04683333333333334,0.0
2017-06-26 08:00:00,288.0833333333333,211.91666666666666,0.07616666666666667,0.0
2017-06-26 09:00:00,279.5,257.3333333333333,0.022166666666666668,0.0
2017-06-26 10:00:00,287.5,332.25,0.002,0.0
2017-06-26 11:00:00,300.8333333333333,372.4166666666667,0.0,0.0
2017-06-26 12:00:00,313.9166666666667,390.75,0.0,0.0
2017-06-26 13:00:00,335.3333333333333,420.9166666666667,0.0,0.0
2017-06-26 14:00:00,327.8333333333333,376.8333333333333,0.0,0.0
2017-06-26 15:00:00,316.5,394.4166666666667,0.0,0.0
2017-06-26 16:00:00,333.3333333333333,318.1666666666667,0.0255,0.0
2017-06-26 17:00:00,293.0833333333333,307.8333333333333,0.00225,0.0
2017-06-26 18:00:00,296.8333333333333,321.0833333333333,0.004166666666666667,0.0
2017-06-26 19:00:00,312.5833333333333,290.5,0.022083333333333333,0.0
2017-06-26 20:00:00,326.25,357.5833333333333,0.0026666666666666666,0.0
2017-06-26 21:00:00,324.0833333333333,309.0833333333333,0.02,0.0
2017-06-26 22:00:00,319.5833333333333,315.6666666666667,0.016333333333333335,0.0
2017-06-26 23:00:00,322.9166666666667,267.0833333333333,0.05808333333333333,0.0
2017-06-27 00:00:00,263.5,224.66666666666666,0.03916666666666666,0.0
2017-06-27 01:00:00,205.83333333333334,199.66666666666666,0.0105,0.0
2017-06-27 02:00:00,165.41666666666666,130.16666666666666,0.03525,0.0
2017-06-27 03:00:00,144.5,139.16666666666666,0.013166666666666667,0.0
2017-06-27 04:00:00,124.91666666666667,99.25,0.030333333333333334,0.0
2017-06-27 05:00:00,115.33333333333333,90.5,0.02675,0.0
2017-06-27 06:00:00,122.41666666666667,116.08333333333333,0.014916666666666667,0.0
2017-06-27 07:00:00,199.16666666666666,136.16666666666666,0.063,0.0
2017-06-27 08:00:00,261.75,211.91666666666666,0.049833333333333334,0.000171632
2017-06-27 09:00:00,283.3333333333333,257.3333333333333,0.026,0.11050237
2017-06-27 10:00:00,303.75,332.25,0.006916666666666667,1.4625833333333333e-05
2017-06-27 11:00:00,301.25,372.4166666666667,0.0,0.0
2017-06-27 12:00:00,315.5833333333333,390.75,0.0,0.0
2017-06-27 13:00:00,310.8333333333333,420.9166666666667,0.0,0.0
2017-06-27 14:00:00,328.75,376.8333333333333,0.0014166666666666668,0.0
2017-06-27 15:00:00,302.5833333333333,394.4166666666667,0.0008333333333333334,0.0
2017-06-27 16:00:00,282.3333333333333,318.1666666666667,0.0,0.0
2017-06-27 17:00:00,280.5833333333333,307.8333333333333,0.0005833333333333334,0.0
2017-06-27 18:00:00,284.6666666666667,321.0833333333333,0.0008333333333333334,0.0
2017-06-27 19:00:00,304.3333333333333,290.5,0.013833333333333335,0.0
2017-06-27 20:00:00,331.8333333333333,357.5833333333333,0.0007499999999999999,0.26360160191666665
2017-06-27 21:00:00,981.9166666666666,309.0833333333333,0.6740833333333334,0.9409648641666667
2017-06-27 22:00:00,2773.0,315.6666666666667,2.457333333333333,0.9391283485
2017-06-27 23:00:00,1913.4166666666667,267.0833333333333,1.6463333333333334,0.0
2017-06-28 00:00:00,499.5,224.66666666666666,0.2748333333333333,0.0
2017-06-28 01:00:00,286.25,199.66666666666666,0.08658333333333333,0.0
2017-06-28 02:00:00,178.83333333333334,130.16666666666666,0.048666666666666664,0.0
2017-06-28 03:00:00,152.33333333333334,139.16666666666666,0.02125,0.0
2017-06-28 04:00:00,125.83333333333333,99.25,0.028916666666666663,0.0
2017-06-28 05:00:00,118.91666666666667,90.5,0.029583333333333333,0.0
2017-06-28 06:00:00,139.91666666666666,116.08333333333333,0.028416666666666663,0.0
2017-06-28 07:00:00,184.58333333333334,136.16666666666666,0.04841666666666666,0.0
2017-06-28 08:00:00,297.5833333333333,211.91666666666666,0.08566666666666667,0.0
2017-06-28 09:00:00,295.0,257.3333333333333,0.03766666666666667,0.0
2017-06-28 10:00:00,307.75,332.25,0.010916666666666667,0.019026050666666666
2017-06-28 11:00:00,355.75,372.4166666666667,0.013166666666666667,0.25768089358333335
2017-06-28 12:00:00,432.9166666666667,390.75,0.042166666666666665,1.4625833333333333e-05
2017-06-28 13:00:00,376.9166666666667,420.9166666666667,0.0013333333333333333,0.0
2017-06-28 14:00:00,338.1666666666667,376.8333333333333,0.0,0.0
2017-06-28 15:00:00,312.5833333333333,394.4166666666667,0.0,0.0
2017-06-28 16:00:00,315.1666666666667,318.1666666666667,0.013916666666666666,0.055344313916666665
2017-06-28 17:00:00,281.3333333333333,307.8333333333333,0.0,0.0
2017-06-28 18:00:00,292.6666666666667,321.0833333333333,0.004416666666666667,0.0
2017-06-28 19:00:00,313.0,290.5,0.022500000000000003,0.0
2017-06-28 20:00:00,316.0,357.5833333333333,0.0004166666666666667,0.0
2017-06-28 21:00:00,314.8333333333333,309.0833333333333,0.011416666666666667,0.0
2017-06-28 22:00:00,319.1666666666667,315.6666666666667,0.012666666666666666,0.0
2017-06-28 23:00:00,330.5833333333333,267.0833333333333,0.06433333333333334,0.0
2017-06-29 00:00:00,261.0,224.66666666666666,0.037,0.0
2017-06-29 01:00:00,198.16666666666666,199.66666666666666,0.0075,0.0
2017-06-29 02:00:00,157.33333333333334,130.16666666666666,0.02716666666666667,0.0
2017-06-29 03:00:00,134.0,139.16666666666666,0.017083333333333336,0.0
2017-06-29 04:00:00,801.6666666666666,99.25,0.7081666666666667,0.92435388975
2017-06-29 05:00:00,2471.8333333333335,90.5,2.3813333333333335,0.7080119846666667
2017-06-29 06:00:00,1828.8333333333333,116.08333333333333,1.71275,0.166032942
2017-06-29 07:00:00,799.6666666666666,136.16666666666666,0.6635,0.054434355749999996
2017-06-29 08:00:00,434.25,211.91666666666666,0.22233333333333336,0.0009099581666666667
2017-06-29 09:00:00,384.75,257.3333333333333,0.12741666666666668,0.0
2017-06-29 10:00:00,343.0833333333333,332.25,0.03075,0.0
2017-06-29 11:00:00,334.75,372.4166666666667,0.00016666666666666666,0.0
2017-06-29 12:00:00,326.9166666666667,390.75,0.0,0.0
2017-06-29 13:00:00,340.5,420.9166666666667,0.0016666666666666668,0.0
2017-06-29 14:00:00,323.5,376.8333333333333,0.0,0.0
2017-06-29 15:00:00,326.1666666666667,394.4166666666667,0.0,0.0
2017-06-29 16:00:00,295.5833333333333,318.1666666666667,0.0,0.0
2017-06-29 17:00:00,291.0,307.8333333333333,0.0016666666666666668,0.0
2017-06-29 18:00:00,287.1666666666667,321.0833333333333,0.0008333333333333334,0.0
2017-06-29 19:00:00,303.6666666666667,290.5,0.013166666666666667,0.0
2017-06-29 20:00:00,319.3333333333333,357.5833333333333,0.0,0.0
2017-06-29 21:00:00,346.75,309.0833333333333,0.03958333333333333,0.0
2017-06-29 22:00:00,321.75,315.6666666666667,0.019583333333333335,0.0
2017-06-29 23:00:00,300.6666666666667,267.0833333333333,0.035416666666666666,0.0
2017-06-30 00:00:00,262.9166666666667,224.66666666666666,0.03825,0.0
2017-06-30 01:00:00,209.08333333333334,199.66666666666666,0.011833333333333333,0.0
2017-06-30 02:00:00,163.33333333333334,130.16666666666666,0.03316666666666667,0.0
2017-06-30 03:00:00,131.25,139.16666666666666,0.013083333333333334,0.0
2017-06-30 04:00:00,152.75,99.25,0.05875,0.0
2017-06-30 05:00:00,112.91666666666667,90.5,0.024916666666666667,0.0
2017-06-30 06:00:00,120.58333333333333,116.08333333333333,0.014666666666666666,0.0
2017-06-30 07:00:00,191.66666666666666,136.16666666666666,0.0555,0.0
2017-06-30 08:00:00,269.3333333333333,211.91666666666666,0.057416666666666664,0.0
2017-06-30 09:00:00,282.5,257.3333333333333,0.025166666666666667,0.0
2017-06-30 10:00:00,312.75,332.25,0.010666666666666666,0.0
2017-06-30 11:00:00,332.9166666666667,372.4166666666667,0.00125,0.0
2017-06-30 12:00:00,353.5,390.75,0.0034999999999999996,0.0
2017-06-30 13:00:00,327.0833333333333,420.9166666666667,0.0,0.0
2017-06-30 14:00:00,334.8333333333333,376.8333333333333,0.0,0.0
2017-06-30 15:00:00,311.3333333333333,394.4166666666667,0.0,0.0
2017-06-30 16:00:00,291.1666666666667,318.1666666666667,0.0,0.0
2017-06-30 17:00:00,284.6666666666667,307.8333333333333,0.0,0.0
2017-06-30 18:00:00,290.6666666666667,321.0833333333333,0.0006666666666666666,0.0
2017-06-30 19:00:00,310.75,290.5,0.02075,0.0
2017-06-30 20:00:00,299.9166666666667,357.5833333333333,0.0020833333333333333,0.0
2017-06-30 21:00:00,286.5,309.0833333333333,0.0,0.0
2017-06-30 22:00:00,280.0,315.6666666666667,0.0,0.0
2017-06-30 23:00:00,272.8333333333333,267.0833333333333,0.013083333333333334,0.0
2017-07-01 00:00:00,246.75,210.83333333333334,0.04016666666666666,0.0
2017-07-01 01:00:00,209.5,157.41666666666666,0.052083333333333336,0.0
2017-07-01 02:00:00,169.25,135.91666666666666,0.03333333333333333,0.042571690249999995
2017-07-01 03:00:00,167.5,131.16666666666666,0.03933333333333334,0.28874124183333333
2017-07-01 04:00:00,633.0,118.75,0.51425,1.4558700953333332
2017-07-01 05:00:00,8104.333333333333,119.25,7.985083333333333,5.629657653833333
2017-07-01 06:00:00,7608.0,130.91666666666666,7.477083333333333,1.8825369323333334
2017-07-01 07:00:00,6419.833333333333,132.5,6.287333333333333,1.2987586104166666
2017-07-01 08:00:00,4023.25,185.83333333333334,3.8374166666666665,0.5822789535
2017-07-01 09:00:00,3439.9166666666665,245.91666666666666,3.1940000000000004,0.7407709754166666
2017-07-01 10:00:00,3264.6666666666665,276.5,2.9881666666666664,0.6162994199999999
2017-07-01 11:00:00,2368.5,330.5,2.038,0.05608264016666666
2017-07-01 12:00:00,1213.1666666666667,360.4166666666667,0.85275,0.0
2017-07-01 13:00:00,569.4166666666666,352.9166666666667,0.2165,0.16200474333333334
2017-07-01 14:00:00,812.6666666666666,353.25,0.45941666666666664,0.41357860750000003
2017-07-01 15:00:00,1116.4166666666667,335.3333333333333,0.7810833333333332,0.20341816966666668
2017-07-01 16:00:00,862.5,284.5833333333333,0.5779166666666666,0.22122025
2017-07-01 17:00:00,706.75,272.5,0.43425,0.0
2017-07-01 18:00:00,459.5833333333333,263.5,0.1960833333333333,0.0
2017-07-01 19:00:00,364.6666666666667,303.9166666666667,0.06075,0.0
2017-07-01 20:00:00,357.25,293.1666666666667,0.06408333333333334,0.0
2017-07-01 21:00:00,325.0,308.8333333333333,0.024249999999999997,0.0
2017-07-01 22:00:00,297.75,294.8333333333333,0.009833333333333333,0.0
2017-07-01 23:00:00,281.5,242.83333333333334,0.03866666666666667,0.0
2017-07-02 00:00:00,249.0,210.83333333333334,0.04275,0.0
2017-07-02 01:00:00,199.83333333333334,157.41666666666666,0.042416666666666665,0.0
2017-07-02 02:00:00,167.08333333333334,135.91666666666666,0.031166666666666665,0.0
2017-07-02 03:00:00,174.83333333333334,131.16666666666666,0.04516666666666667,0.0
2017-07-02 04:00:00,123.0,118.75,0.012333333333333333,0.0
2017-07-02 05:00:00,114.16666666666667,119.25,0.00975,0.0
2017-07-02 06:00:00,108.41666666666667,130.91666666666666,0.0014999999999999998,0.0
2017-07-02 07:00:00,110.91666666666667,132.5,0.0,0.0
2017-07-02 08:00:00,144.25,185.83333333333334,0.0,0.0
2017-07-02 09:00:00,203.83333333333334,245.91666666666666,0.0,0.0
2017-07-02 10:00:00,290.1666666666667,276.5,0.0185,0.0
2017-07-02 11:00:00,368.0,330.5,0.04816666666666666,0.042571690249999995
2017-07-02 12:00:00,604.5833333333334,360.4166666666667,0.24666666666666667,0.518432448
2017-07-02 13:00:00,1105.75,352.9166666666667,0.7528333333333332,0.46451493166666663
2017-07-02 14:00:00,2075.3333333333335,353.25,1.7220833333333332,0.0022777278333333336
2017-07-02 15:00:00,1132.75,335.3333333333333,0.7974166666666666,0.0
2017-07-02 16:00:00,494.3333333333333,284.5833333333333,0.20975,0.0
2017-07-02 17:00:00,336.5833333333333,272.5,0.06408333333333334,0.0
2017-07-02 18:00:00,340.4166666666667,263.5,0.07691666666666667,0.0
2017-07-02 19:00:00,309.75,303.9166666666667,0.014083333333333335,0.0
2017-07-02 20:00:00,306.25,293.1666666666667,0.02025,0.0
2017-07-02 21:00:00,305.8333333333333,308.8333333333333,0.013416666666666667,0.0
2017-07-02 22:00:00,315.0,294.8333333333333,0.02383333333333333,0.0
2017-07-02 23:00:00,288.1666666666667,242.83333333333334,0.04533333333333334,0.0
2017-07-03 00:00:00,251.25,210.83333333333334,0.04533333333333334,0.0
2017-07-03 01:00:00,198.33333333333334,157.41666666666666,0.040916666666666664,0.0
2017-07-03 02:00:00,181.33333333333334,135.91666666666666,0.04541666666666667,0.0
2017-07-03 03:00:00,123.25,131.16666666666666,0.004666666666666667,0.0
2017-07-03 04:00:00,120.16666666666667,118.75,0.015666666666666666,0.0
2017-07-03 05:00:00,104.91666666666667,119.25,0.0036666666666666666,0.0
2017-07-03 06:00:00,116.16666666666667,130.91666666666666,0.0033333333333333335,0.0
2017-07-03 07:00:00,162.58333333333334,132.5,0.030083333333333333,0.0
2017-07-03 08:00:00,247.16666666666666,185.83333333333334,0.06133333333333333,0.0
2017-07-03 09:00:00,318.75,245.91666666666666,0.07283333333333333,0.0
2017-07-03 10:00:00,331.6666666666667,276.5,0.05516666666666667,0.0
2017-07-03 11:00:00,343.4166666666667,330.5,0.02625,0.0
2017-07-03 12:00:00,334.9166666666667,360.4166666666667,0.005666666666666667,0.0
2017-07-03 13:00:00,327.9166666666667,352.9166666666667,0.0005833333333333334,0.0
2017-07-03 14:00:00,321.5,353.25,0.00016666666666666666,0.0
2017-07-03 15:00:00,312.25,335.3333333333333,0.00325,0.0
2017-07-03 16:00:00,290.4166666666667,284.5833333333333,0.006416666666666667,0.0
2017-07-03 17:00:00,311.25,272.5,0.03941666666666666,0.0
2017-07-03 18:00:00,279.3333333333333,263.5,0.015833333333333335,0.0
2017-07-03 19:00:00,297.3333333333333,303.9166666666667,0.006833333333333334,0.0
2017-07-03 20:00:00,309.0,293.1666666666667,0.022500000000000003,0.0
2017-07-03 21:00:00,318.0833333333333,308.8333333333333,0.01933333333333333,0.0
2017-07-03 22:00:00,316.75,294.8333333333333,0.023333333333333334,0.0
2017-07-03 23:00:00,302.3333333333333,242.83333333333334,0.0595,0.0
2017-07-04 00:00:00,281.4166666666667,210.83333333333334,0.07058333333333333,0.0
2017-07-04 01:00:00,204.33333333333334,157.41666666666666,0.04691666666666667,0.0
2017-07-04 02:00:00,151.66666666666666,135.91666666666666,0.016416666666666666,0.0
2017-07-04 03:00:00,125.33333333333333,131.16666666666666,0.0075,0.0
2017-07-04 04:00:00,111.08333333333333,118.75,0.007333333333333333,0.0
2017-07-04 05:00:00,106.58333333333333,119.25,0.004666666666666666,0.0
2017-07-04 06:00:00,115.5,130.91666666666666,0.003416666666666667,0.0
2017-07-04 07:00:00,157.41666666666666,132.5,0.024916666666666667,0.0
2017-07-04 08:00:00,272.0,185.83333333333334,0.08616666666666667,0.0
2017-07-04 09:00:00,268.6666666666667,245.91666666666666,0.025416666666666667,0.0
2017-07-04 10:00:00,287.0833333333333,276.5,0.011416666666666667,0.0
2017-07-04 11:00:00,300.5833333333333,330.5,0.0008333333333333334,0.0
2017-07-04 12:00:00,300.0833333333333,360.4166666666667,0.0,0.0
2017-07-04 13:00:00,296.8333333333333,352.9166666666667,0.0,0.0
2017-07-04 14:00:00,310.5833333333333,353.25,0.0,0.0
2017-07-04 15:00:00,316.0,335.3333333333333,0.008083333333333333,0.0
2017-07-04 16:00:00,300.1666666666667,284.5833333333333,0.017333333333333333,0.0
2017-07-04 17:00:00,267.3333333333333,272.5,0.002166666666666667,0.0
2017-07-04 18:00:00,281.5,263.5,0.018,0.0
2017-07-04 19:00:00,295.4166666666667,303.9166666666667,0.007416666666666666,0.0
2017-07-04 20:00:00,310.1666666666667,293.1666666666667,0.02316666666666667,0.0
2017-07-04 21:00:00,317.75,308.8333333333333,0.01941666666666667,0.0
2017-07-04 22:00:00,313.75,294.8333333333333,0.022333333333333334,0.0
2017-07-04 23:00:00,322.75,242.83333333333334,0.07991666666666666,0.0
2017-07-05 00:00:00,258.4166666666667,210.83333333333334,0.051833333333333335,0.0
2017-07-05 01:00:00,204.91666666666666,157.41666666666666,0.047499999999999994,0.0
2017-07-05 02:00:00,166.0,135.91666666666666,0.030083333333333333,0.0
2017-07-05 03:00:00,127.08333333333333,131.16666666666666,0.005583333333333333,0.0
2017-07-05 04:00:00,115.16666666666667,118.75,0.01,0.0
2017-07-05 05:00:00,130.66666666666666,119.25,0.02741666666666667,0.0
2017-07-05 06:00:00,121.5,130.91666666666666,0.00925,0.0
2017-07-05 07:00:00,184.08333333333334,132.5,0.051583333333333335,0.0
2017-07-05 08:00:00,235.16666666666666,185.83333333333334,0.04933333333333333,0.0
2017-07-05 09:00:00,292.1666666666667,245.91666666666666,0.04624999999999999,0.0
2017-07-05 10:00:00,312.75,276.5,0.03625,0.0
2017-07-05 11:00:00,323.6666666666667,330.5,0.015,0.0
2017-07-05 12:00:00,332.6666666666667,360.4166666666667,0.004583333333333333,0.0
2017-07-05 13:00:00,321.25,352.9166666666667,0.0,0.0
2017-07-05 14:00:00,345.75,353.25,0.0105,0.0
2017-07-05 15:00:00,304.8333333333333,335.3333333333333,0.0008333333333333334,0.0
2017-07-05 16:00:00,285.0,284.5833333333333,0.0028333333333333335,0.0
2017-07-05 17:00:00,283.9166666666667,272.5,0.013583333333333334,0.0
2017-07-05 18:00:00,292.8333333333333,263.5,0.029333333333333333,0.0
2017-07-05 19:00:00,301.75,303.9166666666667,0.009666666666666665,0.0
2017-07-05 20:00:00,315.4166666666667,293.1666666666667,0.025583333333333333,0.0
2017-07-05 21:00:00,325.3333333333333,308.8333333333333,0.026166666666666668,0.0
2017-07-05 22:00:00,334.8333333333333,294.8333333333333,0.04,0.0
2017-07-05 23:00:00,302.5,242.83333333333334,0.059666666666666666,0.0
2017-07-06 00:00:00,257.9166666666667,210.83333333333334,0.051,0.0
2017-07-06 01:00:00,206.75,157.41666666666666,0.04933333333333333,0.0
2017-07-06 02:00:00,163.41666666666666,135.91666666666666,0.0275,0.0
2017-07-06 03:00:00,127.08333333333333,131.16666666666666,0.006583333333333333,0.0
2017-07-06 04:00:00,112.91666666666667,118.75,0.008166666666666668,0.0
2017-07-06 05:00:00,131.75,119.25,0.025083333333333332,0.0
2017-07-06 06:00:00,116.75,130.91666666666666,0.004,0.0
2017-07-06 07:00:00,164.75,132.5,0.03225,0.0
2017-07-06 08:00:00,235.25,185.83333333333334,0.049416666666666664,0.0
2017-07-06 09:00:00,277.0,245.91666666666666,0.03291666666666667,0.0
2017-07-06 10:00:00,310.5833333333333,276.5,0.034749999999999996,0.0
2017-07-06 11:00:00,296.9166666666667,330.5,0.0025,0.0
2017-07-06 12:00:00,303.25,360.4166666666667,0.0,0.0
2017-07-06 13:00:00,1139.9166666666667,352.9166666666667,0.7888333333333333,2.19025543275
2017-07-06 14:00:00,2277.1666666666665,353.25,1.9239166666666667,0.5609767365833332
2017-07-06 15:00:00,1562.6666666666667,335.3333333333333,1.2273333333333334,0.07570768291666667
2017-07-06 16:00:00,528.75,284.5833333333333,0.24416666666666667,0.0
2017-07-06 17:00:00,332.8333333333333,272.5,0.06033333333333333,0.0
2017-07-06 18:00:00,307.3333333333333,263.5,0.043833333333333335,0.0
2017-07-06 19:00:00,319.25,303.9166666666667,0.0205,0.0
2017-07-06 20:00:00,349.75,293.1666666666667,0.056583333333333326,0.0
2017-07-06 21:00:00,320.3333333333333,308.8333333333333,0.02025,0.0
2017-07-06 22:00:00,314.1666666666667,294.8333333333333,0.021500000000000002,0.0
2017-07-06 23:00:00,291.5833333333333,242.83333333333334,0.048749999999999995,0.0
2017-07-07 00:00:00,256.6666666666667,210.83333333333334,0.049749999999999996,0.0
2017-07-07 01:00:00,202.91666666666666,157.41666666666666,0.045500000000000006,0.0
2017-07-07 02:00:00,174.25,135.91666666666666,0.03833333333333334,0.0
2017-07-07 03:00:00,166.0,131.16666666666666,0.0355,0.0
2017-07-07 04:00:00,115.25,118.75,0.00925,0.0
2017-07-07 05:00:00,110.91666666666667,119.25,0.008416666666666668,0.0
2017-07-07 06:00:00,121.5,130.91666666666666,0.005583333333333333,0.0
2017-07-07 07:00:00,164.91666666666666,132.5,0.03241666666666667,0.0
2017-07-07 08:00:00,242.25,185.83333333333334,0.05641666666666667,0.0
2017-07-07 09:00:00,284.8333333333333,245.91666666666666,0.03975,0.0
2017-07-07 10:00:00,305.4166666666667,276.5,0.02891666666666667,0.0
2017-07-07 11:00:00,352.5833333333333,330.5,0.043583333333333335,0.0
2017-07-07 12:00:00,334.3333333333333,360.4166666666667,0.004333333333333333,0.0
2017-07-07 13:00:00,339.25,352.9166666666667,0.006416666666666667,0.0
2017-07-07 14:00:00,336.4166666666667,353.25,0.005916666666666667,0.0
2017-07-07 15:00:00,308.75,335.3333333333333,0.00325,0.0
2017-07-07 16:00:00,284.5,284.5833333333333,0.0030000000000000005,0.0
2017-07-07 17:00:00,277.6666666666667,272.5,0.006000000000000001,0.0
2017-07-07 18:00:00,305.1666666666667,263.5,0.041666666666666664,0.0
2017-07-07 19:00:00,293.9166666666667,303.9166666666667,0.007166666666666666,0.0
2017-07-07 20:00:00,301.4166666666667,293.1666666666667,0.016333333333333335,0.0
2017-07-07 21:00:00,294.75,308.8333333333333,0.006166666666666667,0.0
2017-07-07 22:00:00,289.5833333333333,294.8333333333333,0.007333333333333333,0.0
2017-07-07 23:00:00,297.3333333333333,242.83333333333334,0.0545,0.0
2017-07-08 00:00:00,253.41666666666666,210.83333333333334,0.04633333333333334,0.0
2017-07-08 01:00:00,216.08333333333334,157.41666666666666,0.058666666666666666,0.0
2017-07-08 02:00:00,196.91666666666666,135.91666666666666,0.061,0.0
