date,U05,Baseflow,U05_without_baseflow,WOL5
2018-07-09 04:00:00,400.3333333333333,441.0833333333333,0.0018333333333333335,0.0
2018-07-09 05:00:00,387.8333333333333,388.1666666666667,0.008333333333333333,0.0
2018-07-09 06:00:00,405.0,398.5833333333333,0.013416666666666667,0.0
2018-07-09 07:00:00,466.3333333333333,584.0833333333334,0.0,0.0
2018-07-09 08:00:00,698.0,830.9166666666666,0.0,0.0
2018-07-09 09:00:00,744.4166666666666,817.1666666666666,0.0,0.0
2018-07-09 10:00:00,713.5,810.5833333333334,0.0,0.0
2018-07-09 11:00:00,694.6666666666666,817.3333333333334,0.0,0.0
2018-07-09 12:00:00,682.4166666666666,800.4166666666666,0.0,0.0
2018-07-09 13:00:00,652.0,770.3333333333334,0.0,0.0
2018-07-09 14:00:00,620.8333333333334,739.3333333333334,0.0,0.0
2018-07-09 15:00:00,592.6666666666666,705.1666666666666,0.0,0.0
2018-07-09 16:00:00,568.8333333333334,907.9166666666666,0.0,0.0
2018-07-09 17:00:00,540.5,866.1666666666666,0.0,0.0
2018-07-09 18:00:00,564.5,730.8333333333334,0.0,0.0
2018-07-09 19:00:00,602.75,708.0,0.0,0.0
2018-07-09 20:00:00,652.0833333333334,747.3333333333334,0.0,0.0
2018-07-09 21:00:00,643.75,755.75,0.0,0.0
2018-07-09 22:00:00,645.75,703.8333333333334,0.0015833333333333333,0.0
2018-07-09 23:00:00,614.5833333333334,622.5833333333334,0.004416666666666667,0.0
2018-07-10 00:00:00,530.0,558.8333333333334,0.0,0.0
2018-07-10 01:00:00,444.5,494.5,0.0,0.0
2018-07-10 02:00:00,440.9166666666667,581.1666666666666,0.0,0.0
2018-07-10 03:00:00,408.6666666666667,535.0,0.0,0.0
2018-07-10 04:00:00,405.0833333333333,441.0833333333333,0.0019166666666666666,0.0
2018-07-10 05:00:00,379.75,388.1666666666667,0.0033333333333333335,0.0
2018-07-10 06:00:00,392.0,398.5833333333333,0.005750000000000001,0.0
2018-07-10 07:00:00,475.3333333333333,584.0833333333334,0.0,0.0
2018-07-10 08:00:00,696.1666666666666,830.9166666666666,0.0,0.0
2018-07-10 09:00:00,748.1666666666666,817.1666666666666,0.0,0.0
2018-07-10 10:00:00,708.0,810.5833333333334,0.0,0.0
2018-07-10 11:00:00,698.4166666666666,817.3333333333334,0.0,0.0
2018-07-10 12:00:00,689.6666666666666,800.4166666666666,0.0,0.0
2018-07-10 13:00:00,655.9166666666666,770.3333333333334,0.0,0.0
2018-07-10 14:00:00,634.3333333333334,739.3333333333334,0.0,0.0
2018-07-10 15:00:00,586.0,705.1666666666666,0.0,0.0
2018-07-10 16:00:00,573.8333333333334,907.9166666666666,0.0,0.0
2018-07-10 17:00:00,559.75,866.1666666666666,0.0,0.0
2018-07-10 18:00:00,603.3333333333334,730.8333333333334,0.0,0.0
2018-07-10 19:00:00,650.5,708.0,0.0,0.0
2018-07-10 20:00:00,626.0833333333334,747.3333333333334,0.0,0.047080187083333336
2018-07-10 21:00:00,561.0,755.75,0.0,0.0020520344166666668
2018-07-10 22:00:00,519.0,703.8333333333334,0.0,0.0
2018-07-10 23:00:00,551.4166666666666,622.5833333333334,0.0,0.0
2018-07-11 00:00:00,539.5833333333334,558.8333333333334,0.005416666666666667,0.0
2018-07-11 01:00:00,461.1666666666667,494.5,0.0,0.0
2018-07-11 02:00:00,433.6666666666667,581.1666666666666,0.0,0.0
2018-07-11 03:00:00,414.5,535.0,0.0,0.0
2018-07-11 04:00:00,399.3333333333333,441.0833333333333,0.0013333333333333333,0.0
2018-07-11 05:00:00,385.75,388.1666666666667,0.00775,0.0
2018-07-11 06:00:00,386.25,398.5833333333333,0.004833333333333333,0.0
2018-07-11 07:00:00,473.25,584.0833333333334,0.0,0.0
2018-07-11 08:00:00,702.1666666666666,830.9166666666666,0.0,0.0
2018-07-11 09:00:00,757.75,817.1666666666666,0.0,0.0
2018-07-11 10:00:00,740.5,810.5833333333334,0.0,0.0
2018-07-11 11:00:00,733.3333333333334,817.3333333333334,0.0,0.0
2018-07-11 12:00:00,686.9166666666666,800.4166666666666,0.0,0.0
2018-07-11 13:00:00,670.9166666666666,770.3333333333334,0.0,0.0
2018-07-11 14:00:00,615.75,739.3333333333334,0.0,0.0
2018-07-11 15:00:00,603.5,705.1666666666666,0.0,0.0
2018-07-11 16:00:00,580.75,907.9166666666666,0.0,0.0
2018-07-11 17:00:00,545.3333333333334,866.1666666666666,0.0,0.0
2018-07-11 18:00:00,546.5,730.8333333333334,0.0,0.0
2018-07-11 19:00:00,596.25,708.0,0.0,0.0
2018-07-11 20:00:00,641.8333333333334,747.3333333333334,0.0,0.0
2018-07-11 21:00:00,632.0,755.75,0.0,0.0
2018-07-11 22:00:00,592.4166666666666,703.8333333333334,0.0,0.0
2018-07-11 23:00:00,569.75,622.5833333333334,0.0,0.0
2018-07-12 00:00:00,556.4166666666666,558.8333333333334,0.019,0.0
2018-07-12 01:00:00,488.6666666666667,494.5,0.020583333333333332,0.0
2018-07-12 02:00:00,427.3333333333333,581.1666666666666,0.0,0.0
2018-07-12 03:00:00,398.0833333333333,535.0,0.0,0.0
2018-07-12 04:00:00,376.9166666666667,441.0833333333333,0.0,0.0
2018-07-12 05:00:00,377.75,388.1666666666667,0.0024166666666666664,0.0
2018-07-12 06:00:00,381.1666666666667,398.5833333333333,0.005916666666666667,0.0
2018-07-12 07:00:00,477.3333333333333,584.0833333333334,0.0,0.0
2018-07-12 08:00:00,679.0833333333334,830.9166666666666,0.0,0.0
2018-07-12 09:00:00,753.0833333333334,817.1666666666666,0.0,0.0
2018-07-12 10:00:00,713.3333333333334,810.5833333333334,0.0,0.0
2018-07-12 11:00:00,689.75,817.3333333333334,0.0,0.0
2018-07-12 12:00:00,678.75,800.4166666666666,0.0,0.0
2018-07-12 13:00:00,649.4166666666666,770.3333333333334,0.0,0.0
2018-07-12 14:00:00,630.0,739.3333333333334,0.0,0.0
2018-07-12 15:00:00,598.9166666666666,705.1666666666666,0.0,0.0
2018-07-12 16:00:00,547.0,907.9166666666666,0.0,0.0
2018-07-12 17:00:00,528.0,866.1666666666666,0.0,0.0
2018-07-12 18:00:00,526.9166666666666,730.8333333333334,0.0,0.0
2018-07-12 19:00:00,579.0833333333334,708.0,0.0,0.0
2018-07-12 20:00:00,617.9166666666666,747.3333333333334,0.0,0.0
2018-07-12 21:00:00,617.1666666666666,755.75,0.0,0.0
2018-07-12 22:00:00,598.25,703.8333333333334,0.0,0.0
2018-07-12 23:00:00,565.1666666666666,622.5833333333334,0.0,0.0
2018-07-13 00:00:00,497.25,558.8333333333334,0.0,0.0
2018-07-13 01:00:00,431.6666666666667,494.5,0.0,0.0
2018-07-13 02:00:00,423.8333333333333,581.1666666666666,0.0,0.0
2018-07-13 03:00:00,384.0833333333333,535.0,0.0,0.0
2018-07-13 04:00:00,356.3333333333333,441.0833333333333,0.0,0.0
2018-07-13 05:00:00,343.1666666666667,388.1666666666667,0.0,0.0
2018-07-13 06:00:00,349.75,398.5833333333333,0.0,0.0
