date,C11,Baseflow,C11_without_baseflow,MAL1
2016-01-03 22:00:00,314.6157,45.4997,0.269116,0.4976262756666667
2016-01-03 23:00:00,133.56023333333334,39.14468333333333,0.09441555,0.07726548775
2016-01-04 00:00:00,66.00518333333333,28.838033333333332,0.03716715,0.0
2016-01-04 01:00:00,40.57678333333333,23.198683333333335,0.017378099999999997,0.0
2016-01-04 02:00:00,30.165049999999997,17.435266666666667,0.012729783333333333,0.0
2016-01-04 03:00:00,24.4546,17.131466666666665,0.007323133333333333,0.0
2016-01-04 04:00:00,20.987016666666666,13.514283333333333,0.007472733333333333,0.0
2016-01-04 05:00:00,20.1981,12.738383333333333,0.007459716666666667,0.0
2016-01-04 06:00:00,23.949183333333334,34.621316666666665,0.0032572833333333333,0.0
2016-01-04 07:00:00,47.42290833333333,101.91805,0.0,0.0
2016-01-04 08:00:00,59.43333333333334,125.35083333333334,0.0,0.0
2016-01-04 09:00:00,55.405833333333334,68.22551666666666,0.0,0.0
2016-01-04 10:00:00,54.4108,61.48533333333333,0.0,0.03825672233333333
2016-01-04 11:00:00,56.559149999999995,61.543083333333335,0.0,0.00035328000000000003
2016-01-04 12:00:00,59.36986666666667,57.85986666666667,0.003578366666666666,0.03861000233333333
2016-01-04 13:00:00,61.39195,53.08553333333333,0.008306416666666667,0.0
2016-01-04 14:00:00,53.405750000000005,49.89818333333333,0.003523066666666666,0.02977241116666667
2016-01-04 15:00:00,47.59283333333334,45.34376666666666,0.002341650000000002,0.047348287583333336
2016-01-04 16:00:00,47.898583333333335,42.38441666666667,0.005514166666666667,9.930591666666667e-05
2016-01-04 17:00:00,44.68918333333334,40.65371666666667,0.004035466666666666,0.0
2016-01-04 18:00:00,45.86093333333333,44.972199999999994,0.0013673666666666673,0.0
2016-01-04 19:00:00,50.93595,51.01383333333334,0.0006094166666666669,0.0
2016-01-04 20:00:00,51.25705,50.63816666666667,0.000772233333333333,0.0
2016-01-04 21:00:00,47.6654625,46.22135,0.0015721625,0.0
2016-01-04 22:00:00,44.578183333333335,45.4997,0.0012878999999999994,0.0
2016-01-04 23:00:00,38.435966666666666,39.14468333333333,0.00033870000000000053,0.0
2016-01-05 00:00:00,30.469483333333333,28.838033333333332,0.0016908333333333333,0.0
2016-01-05 01:00:00,22.242116666666664,23.198683333333335,0.0004439333333333332,0.0
2016-01-05 02:00:00,19.644650000000002,17.435266666666667,0.0022093833333333333,0.0
2016-01-05 03:00:00,16.903816666666668,17.131466666666665,0.001181983333333333,0.0
2016-01-05 04:00:00,15.503,13.514283333333333,0.0019887166666666665,0.0
2016-01-05 05:00:00,15.477933333333333,12.738383333333333,0.00273955,0.0
2016-01-05 06:00:00,19.419083333333333,34.621316666666665,0.0008644833333333331,0.0
2016-01-05 07:00:00,42.48343333333333,101.91805,0.0,0.0
2016-01-05 08:00:00,61.63616666666667,125.35083333333334,0.0,0.0
2016-01-05 09:00:00,56.13766666666667,68.22551666666666,0.0,0.0
2016-01-05 10:00:00,52.77875,61.48533333333333,0.0,0.0
2016-01-05 11:00:00,49.855087499999996,61.543083333333335,0.0,0.0
2016-01-05 12:00:00,48.06973333333334,57.85986666666667,0.0,0.0
2016-01-05 13:00:00,46.12651666666667,53.08553333333333,0.0,0.0
2016-01-05 14:00:00,43.73715000000001,49.89818333333333,0.0,0.0
2016-01-05 15:00:00,39.89398333333333,45.34376666666666,0.0,0.0
2016-01-05 16:00:00,37.63575,42.38441666666667,0.0,0.0
2016-01-05 17:00:00,38.080149999999996,40.65371666666667,0.0,0.0
2016-01-05 18:00:00,41.84421666666667,44.972199999999994,5.336666666666664e-05,0.0
2016-01-05 19:00:00,47.79,51.01383333333334,0.0,0.0
2016-01-05 20:00:00,48.84811666666667,50.63816666666667,0.00014813333333333272,0.1024585605
2016-01-05 21:00:00,54.06966666666667,46.22135,0.007848316666666666,0.013371446583333333
2016-01-05 22:00:00,45.761950000000006,45.4997,0.0018296333333333332,0.0
2016-01-05 23:00:00,40.13648333333333,39.14468333333333,0.001531866666666667,0.0
2016-01-06 00:00:00,30.65601666666667,28.838033333333332,0.0018486166666666663,0.03861000233333333
2016-01-06 01:00:00,22.559233333333335,23.198683333333335,0.0005446166666666666,0.0
2016-01-06 02:00:00,19.52985,17.435266666666667,0.0020945833333333333,0.0
2016-01-06 03:00:00,17.632766666666665,17.131466666666665,0.001890516666666667,0.0
2016-01-06 04:00:00,15.659616666666667,13.514283333333333,0.0021453333333333333,0.0
2016-01-06 05:00:00,14.957683333333334,12.738383333333333,0.0022192999999999996,0.0
2016-01-06 06:00:00,18.321716666666667,34.621316666666665,0.0006669833333333335,0.0
2016-01-06 07:00:00,41.576883333333335,101.91805,0.0,0.0
2016-01-06 08:00:00,60.53573333333333,125.35083333333334,0.0,0.0
2016-01-06 09:00:00,64.32325,68.22551666666666,0.001844783333333333,0.03861000233333333
2016-01-06 10:00:00,56.24245,61.48533333333333,0.0,0.0
2016-01-06 11:00:00,52.765299999999996,61.543083333333335,0.0,0.0
2016-01-06 12:00:00,49.216033333333336,57.85986666666667,0.0,0.0
2016-01-06 13:00:00,47.587983333333334,53.08553333333333,0.0,0.0
2016-01-06 14:00:00,46.243983333333325,49.89818333333333,0.0,0.0
2016-01-06 15:00:00,42.11482083333333,45.34376666666666,0.0,0.0
2016-01-06 16:00:00,38.04808333333333,42.38441666666667,0.0,0.0
2016-01-06 17:00:00,39.46045,40.65371666666667,0.0001455000000000002,0.0
2016-01-06 18:00:00,42.84623333333334,44.972199999999994,4.4049999999999776e-05,0.0
2016-01-06 19:00:00,47.849916666666665,51.01383333333334,0.0,0.0
2016-01-06 20:00:00,49.57118333333333,50.63816666666667,8.369999999999974e-05,0.0
2016-01-06 21:00:00,45.91761666666667,46.22135,0.00037491666666666625,0.0
2016-01-06 22:00:00,43.3071,45.4997,0.0008298333333333331,0.0
2016-01-06 23:00:00,39.38346666666667,39.14468333333333,0.0006992333333333344,0.0
2016-01-07 00:00:00,29.696016666666665,28.838033333333332,0.0009236499999999991,0.0
2016-01-07 01:00:00,22.025199999999998,23.198683333333335,0.0004511999999999994,0.0
2016-01-07 02:00:00,17.635,17.435266666666667,0.00040443333333333315,0.0
2016-01-07 03:00:00,16.211633333333335,17.131466666666665,0.0007671166666666667,0.0
2016-01-07 04:00:00,14.964816666666666,13.514283333333333,0.0014505333333333335,0.0
2016-01-07 05:00:00,14.841366666666666,12.738383333333333,0.002102983333333333,0.0
2016-01-07 06:00:00,18.767599999999998,34.621316666666665,0.000934283333333333,0.0
2016-01-07 07:00:00,40.20125,101.91805,0.0,0.0
2016-01-07 08:00:00,57.705283333333334,125.35083333333334,0.0,0.0
2016-01-07 09:00:00,53.603550000000006,68.22551666666666,0.0,0.0
2016-01-07 10:00:00,73.59861666666667,61.48533333333333,0.018403633333333332,0.2583920968333333
2016-01-07 11:00:00,367.0820166666667,61.543083333333335,0.3055389333333333,0.85341214225
2016-01-07 12:00:00,861.0676166666667,57.85986666666667,0.80320775,1.554712594
2016-01-07 13:00:00,425.99935,53.08553333333333,0.3729138166666666,0.5949337658333334
2016-01-07 14:00:00,154.6804,49.89818333333333,0.10478221666666666,0.10693859300000001
2016-01-07 15:00:00,78.57770000000001,45.34376666666666,0.03323393333333333,0.0
2016-01-07 16:00:00,82.87858333333334,42.38441666666667,0.04049416666666667,0.23989554899999999
2016-01-07 17:00:00,221.27030000000002,40.65371666666667,0.18061658333333333,0.4489136796666667
2016-01-07 18:00:00,85.20676666666667,44.972199999999994,0.040234566666666666,0.03870930825
2016-01-07 19:00:00,60.87198333333333,51.01383333333334,0.009858150000000001,0.0
2016-01-07 20:00:00,55.07125,50.63816666666667,0.004433083333333333,0.0
2016-01-07 21:00:00,51.39340000000001,46.22135,0.00517205,0.0
2016-01-07 22:00:00,46.713300000000004,45.4997,0.002706133333333333,0.0
2016-01-07 23:00:00,42.145525,39.14468333333333,0.0030756250000000007,0.0
2016-01-08 00:00:00,32.48063333333334,28.838033333333332,0.0036425999999999993,0.0
2016-01-08 01:00:00,25.171783333333334,23.198683333333335,0.0027676833333333327,0.0
2016-01-08 02:00:00,21.050070833333333,17.435266666666667,0.003614804166666667,0.0
2016-01-08 03:00:00,18.8616125,17.131466666666665,0.0027222958333333338,0.0
2016-01-08 04:00:00,17.709883333333334,13.514283333333333,0.004195600000000001,0.0
2016-01-08 05:00:00,16.617833333333333,12.738383333333333,0.00387945,0.0
2016-01-08 06:00:00,20.16555,34.621316666666665,0.0013435,0.0
2016-01-08 07:00:00,43.57316666666666,101.91805,0.0,0.0
2016-01-08 08:00:00,60.27567083333333,125.35083333333334,0.0,0.0
2016-01-08 09:00:00,55.701425,68.22551666666666,0.0,0.0
2016-01-08 10:00:00,51.86601666666667,61.48533333333333,0.0,0.0
2016-01-08 11:00:00,49.36508333333333,61.543083333333335,0.0,0.0
2016-01-08 12:00:00,47.97688333333334,57.85986666666667,0.0,0.0
2016-01-08 13:00:00,46.118500000000004,53.08553333333333,0.0,0.0
2016-01-08 14:00:00,44.639916666666664,49.89818333333333,0.0,0.0
2016-01-08 15:00:00,40.637566666666665,45.34376666666666,0.0,0.0
2016-01-08 16:00:00,39.095,42.38441666666667,0.0,0.0
2016-01-08 17:00:00,38.51157083333333,40.65371666666667,8.833333333333471e-06,0.0
2016-01-08 18:00:00,42.351375,44.972199999999994,0.0,0.0
2016-01-08 19:00:00,45.903400000000005,51.01383333333334,0.0,0.0
2016-01-08 20:00:00,44.563966666666666,50.63816666666667,0.0,0.0
2016-01-08 21:00:00,41.16308333333333,46.22135,0.0,0.0
2016-01-08 22:00:00,39.64595,45.4997,0.0,0.03861000233333333
2016-01-08 23:00:00,35.79107916666667,39.14468333333333,0.0,0.0
2016-01-09 00:00:00,30.96745,28.838033333333332,0.0021644833333333323,0.0
2016-01-09 01:00:00,24.962633333333333,23.198683333333335,0.002349516666666667,0.0
2016-01-09 02:00:00,20.161433333333335,17.435266666666667,0.002726166666666667,0.0
2016-01-09 03:00:00,17.02,17.131466666666665,0.0011142333333333339,0.0
2016-01-09 04:00:00,15.305666666666667,13.514283333333333,0.0017913833333333335,0.0
2016-01-09 05:00:00,13.955816666666665,12.738383333333333,0.0012244833333333327,0.0
2016-01-09 06:00:00,14.513033333333333,34.621316666666665,0.0001105666666666667,0.0
2016-01-09 07:00:00,18.16926666666667,101.91805,0.0,0.0
2016-01-09 08:00:00,28.2554277775,125.35083333333334,0.0,0.07686672458333334
2016-01-09 09:00:00,44.75285416666667,68.22551666666666,0.0,0.00035328000000000003
2016-01-09 10:00:00,56.2072,61.48533333333333,0.0,0.0
2016-01-09 11:00:00,61.19925,61.543083333333335,0.000426983333333333,0.0
2016-01-09 12:00:00,59.13548333333333,57.85986666666667,0.00164305,0.0
2016-01-09 13:00:00,54.90716666666666,53.08553333333333,0.0019344000000000008,0.0
2016-01-09 14:00:00,51.29168333333333,49.89818333333333,0.0015367666666666656,0.0
2016-01-09 15:00:00,46.78761666666667,45.34376666666666,0.001540700000000001,0.0
2016-01-09 16:00:00,41.662349999999996,42.38441666666667,0.00021426666666666703,0.0
2016-01-09 17:00:00,39.2185,40.65371666666667,4.816666666666691e-06,0.0
2016-01-09 18:00:00,40.21355,44.972199999999994,0.0,0.0
2016-01-09 19:00:00,45.374316666666665,51.01383333333334,0.0,0.0
2016-01-09 20:00:00,42.67091666666667,50.63816666666667,0.0,0.0
2016-01-09 21:00:00,37.41545,46.22135,0.0,0.0
2016-01-09 22:00:00,34.791983333333334,45.4997,0.0,0.0
2016-01-09 23:00:00,34.10913333333333,39.14468333333333,0.0,0.0
2016-01-10 00:00:00,55.975966666666665,28.838033333333332,0.027244833333333333,0.27162613875
2016-01-10 01:00:00,120.72003333333333,23.198683333333335,0.09752135,0.2578202063333333
2016-01-10 02:00:00,109.21851666666667,17.435266666666667,0.09178325,0.09377438216666667
2016-01-10 03:00:00,34.77855,17.131466666666665,0.01764708333333333,0.0
2016-01-10 04:00:00,21.507,13.514283333333333,0.007992716666666667,0.0
2016-01-10 05:00:00,17.409983333333333,12.738383333333333,0.0046716,0.0
2016-01-10 06:00:00,16.5598,34.621316666666665,0.0008762,0.0
2016-01-10 07:00:00,17.834216666666666,101.91805,0.0,0.0
2016-01-10 08:00:00,23.213399999999996,125.35083333333334,0.0,0.0
2016-01-10 09:00:00,36.93905,68.22551666666666,0.0,0.0
2016-01-10 10:00:00,53.74218333333334,61.48533333333333,0.00025459999999999995,0.0
2016-01-10 11:00:00,61.06485,61.543083333333335,0.0009554833333333329,0.0
2016-01-10 12:00:00,61.219366666666666,57.85986666666667,0.00346725,0.0
2016-01-10 13:00:00,59.05178333333333,53.08553333333333,0.005966250000000002,0.0
2016-01-10 14:00:00,53.0779,49.89818333333333,0.0031797166666666654,0.0
2016-01-10 15:00:00,48.088150000000006,45.34376666666666,0.002744383333333335,0.03825672233333333
2016-01-10 16:00:00,46.530316666666664,42.38441666666667,0.004145900000000002,0.07637587958333333
2016-01-10 17:00:00,46.078466666666664,40.65371666666667,0.005424749999999999,0.0011974051666666667
2016-01-10 18:00:00,46.96926666666667,44.972199999999994,0.002109016666666666,0.0
2016-01-10 19:00:00,49.84063333333333,51.01383333333334,0.00043773333333333337,0.0
2016-01-10 20:00:00,48.53961666666667,50.63816666666667,0.0001221333333333329,0.0
2016-01-10 21:00:00,44.84785,46.22135,0.00039993333333333326,0.0
2016-01-10 22:00:00,37.36723333333333,45.4997,0.0,0.0
2016-01-10 23:00:00,34.1526,39.14468333333333,0.0,0.0
2016-01-11 00:00:00,27.296783333333334,28.838033333333332,0.0,0.0
2016-01-11 01:00:00,20.69503333333333,23.198683333333335,8.173333333333322e-05,0.0
2016-01-11 02:00:00,16.999333333333333,17.435266666666667,7.883333333333347e-05,0.0
2016-01-11 03:00:00,15.254783333333334,17.131466666666665,0.00039773333333333326,0.0
2016-01-11 04:00:00,14.083616666666666,13.514283333333333,0.0006368999999999998,0.0
2016-01-11 05:00:00,13.79145,12.738383333333333,0.0010530666666666664,0.0
2016-01-11 06:00:00,19.02253333333333,34.621316666666665,0.0007815333333333333,0.0
2016-01-11 07:00:00,43.541333333333334,101.91805,0.0,0.0
2016-01-11 08:00:00,65.08848333333333,125.35083333333334,0.0,0.07429065741666667
2016-01-11 09:00:00,159.74806666666666,68.22551666666666,0.09152255,0.35200613066666664
2016-01-11 10:00:00,156.36843333333334,61.48533333333333,0.0948831,0.2030850079166667
2016-01-11 11:00:00,113.17833333333333,61.543083333333335,0.051635249999999994,0.06832859066666667
2016-01-11 12:00:00,65.50685,57.85986666666667,0.007646983333333333,0.02977241116666667
2016-01-11 13:00:00,74.36711666666666,53.08553333333333,0.021281583333333336,0.047447593499999996
2016-01-11 14:00:00,57.8085,49.89818333333333,0.007910316666666665,0.0
2016-01-11 15:00:00,44.643033333333335,45.34376666666666,0.0001755500000000012,0.0
2016-01-11 16:00:00,40.92105,42.38441666666667,0.00016731666666666692,0.0
2016-01-11 17:00:00,39.60601666666667,40.65371666666667,0.00011501666666666683,0.0
2016-01-11 18:00:00,78.48130555583333,44.972199999999994,0.03410913888916667,0.2587261318333333
2016-01-11 19:00:00,150.98701666666668,51.01383333333334,0.09997318333333333,0.09695492383333333
2016-01-11 20:00:00,73.26651666666667,50.63816666666667,0.022628350000000002,0.0
2016-01-11 21:00:00,57.27738333333334,46.22135,0.011056033333333333,0.03825672233333333
2016-01-11 22:00:00,61.581829166666665,45.4997,0.016082129166666667,0.00035328000000000003
2016-01-11 23:00:00,45.29081111083334,39.14468333333333,0.0061461277775000005,0.0
2016-01-12 00:00:00,34.05576666666666,28.838033333333332,0.005217733333333333,0.0
2016-01-12 01:00:00,26.619,23.198683333333335,0.0034203166666666664,0.06504596333333333
2016-01-12 02:00:00,104.99436666666666,17.435266666666667,0.0875591,0.22079283416666665
2016-01-12 03:00:00,62.563177777499995,17.131466666666665,0.045431711110833335,0.0005876445
2016-01-12 04:00:00,26.587,13.514283333333333,0.013072716666666666,0.0
2016-01-12 05:00:00,21.08925,12.738383333333333,0.008350866666666667,0.0
2016-01-12 06:00:00,24.284383333333334,34.621316666666665,0.00287145,0.0
2016-01-12 07:00:00,52.86976666666666,101.91805,0.0,0.0
2016-01-12 08:00:00,72.52686666666666,125.35083333333334,0.0,0.0
2016-01-12 09:00:00,63.867333333333335,68.22551666666666,4.9600000000000453e-05,0.0
2016-01-12 10:00:00,53.80605,61.48533333333333,0.0,0.0
2016-01-12 11:00:00,49.6715,61.543083333333335,0.0,0.0
2016-01-12 12:00:00,47.81721666666667,57.85986666666667,0.0,0.0
2016-01-12 13:00:00,46.54768333333333,53.08553333333333,0.0,0.0
2016-01-12 14:00:00,46.370866666666664,49.89818333333333,0.0006878166666666666,0.07721427366666667
2016-01-12 15:00:00,44.96093333333334,45.34376666666666,0.0004751499999999999,0.0027360759166666668
2016-01-12 16:00:00,44.498349999999995,42.38441666666667,0.0037248000000000003,0.07592329358333333
2016-01-12 17:00:00,54.70705,40.65371666666667,0.014053333333333333,0.0012967110833333334
2016-01-12 18:00:00,50.871566666666666,44.972199999999994,0.005924716666666667,0.037412597166666665
2016-01-12 19:00:00,51.90833333333333,51.01383333333334,0.001062866666666667,0.0011974051666666667
2016-01-12 20:00:00,51.546937500000006,50.63816666666667,0.0010132208333333323,0.0
2016-01-12 21:00:00,48.49585,46.22135,0.0023592499999999994,0.0
2016-01-12 22:00:00,44.8741,45.4997,0.001239216666666667,0.0
2016-01-12 23:00:00,68.55955,39.14468333333333,0.029547883333333334,0.1953277705833333
2016-01-13 00:00:00,63.002,28.838033333333332,0.03416396666666666,0.07302591525
2016-01-13 01:00:00,45.17541666666667,23.198683333333335,0.02197673333333333,0.08449771908333333
2016-01-13 02:00:00,32.295899999999996,17.435266666666667,0.014860633333333333,9.930591666666667e-05
2016-01-13 03:00:00,62.79976666666666,17.131466666666665,0.045668299999999995,0.23378425358333332
2016-01-13 04:00:00,67.44023333333334,13.514283333333333,0.05392595,0.11761577200000001
2016-01-13 05:00:00,54.306450000000005,12.738383333333333,0.04156806666666666,0.11868299166666667
2016-01-13 06:00:00,52.354683333333334,34.621316666666665,0.02214875,0.07864805
2016-01-13 07:00:00,81.2292125,101.91805,0.0004722500000000002,0.11547099599999999
2016-01-13 08:00:00,129.98181666666667,125.35083333333334,0.004904333333333334,0.041699358250000006
2016-01-13 09:00:00,78.52123333333334,68.22551666666666,0.010295716666666668,0.0
2016-01-13 10:00:00,61.13063333333333,61.48533333333333,0.0015578833333333342,0.0
2016-01-13 11:00:00,57.54411666666667,61.543083333333335,0.0,0.0
2016-01-13 12:00:00,50.743449999999996,57.85986666666667,0.0,0.0
2016-01-13 13:00:00,48.98106666666666,53.08553333333333,0.0,0.0
2016-01-13 14:00:00,66.52090833333334,49.89818333333333,0.017522758333333336,0.07722000466666666
2016-01-13 15:00:00,58.647416666666665,45.34376666666666,0.01330365,0.0
2016-01-13 16:00:00,42.475433333333335,42.38441666666667,0.0006477166666666664,0.0
2016-01-13 17:00:00,40.239983333333335,40.65371666666667,9.7416666666667e-05,0.0
2016-01-13 18:00:00,44.64965,44.972199999999994,0.0005436666666666668,0.0
2016-01-13 19:00:00,50.16851666666667,51.01383333333334,0.00028596666666666634,0.0
2016-01-13 20:00:00,51.91178333333334,50.63816666666667,0.0014058166666666664,0.0
2016-01-13 21:00:00,47.933933333333336,46.22135,0.0018821833333333325,0.0
2016-01-13 22:00:00,45.17738333333333,45.4997,0.001677466666666667,0.0
2016-01-13 23:00:00,40.825808333333335,39.14468333333333,0.0017678416666666674,0.0
2016-01-14 00:00:00,30.888483333333337,28.838033333333332,0.0020582499999999997,0.0
2016-01-14 01:00:00,23.227016666666668,23.198683333333335,0.001163616666666666,0.0
2016-01-14 02:00:00,18.094104166666668,17.435266666666667,0.0007089541666666669,0.0
2016-01-14 03:00:00,15.366433333333333,17.131466666666665,0.0003245666666666665,0.0
2016-01-14 04:00:00,14.560916666666666,13.514283333333333,0.001046633333333333,0.0
2016-01-14 05:00:00,14.331583333333334,12.738383333333333,0.0015931999999999997,0.0
2016-01-14 06:00:00,18.50231666666667,34.621316666666665,0.0005276666666666667,0.0
2016-01-14 07:00:00,45.66823333333334,101.91805,0.0,0.0
2016-01-14 08:00:00,312.89616666666666,125.35083333333334,0.22374691666666666,0.9083089361666667
2016-01-14 09:00:00,757.4131833333334,68.22551666666666,0.6891876666666666,1.2210113519166665
2016-01-14 10:00:00,148.89383333333333,61.48533333333333,0.0874085,0.0027966834999999996
2016-01-14 11:00:00,74.51495,61.543083333333335,0.012971866666666665,0.0
2016-01-14 12:00:00,58.55513333333334,57.85986666666667,0.001116016666666667,0.0
2016-01-14 13:00:00,51.32371666666666,53.08553333333333,0.0001603333333333339,0.0
2016-01-14 14:00:00,46.56511666666666,49.89818333333333,0.0,0.0
2016-01-14 15:00:00,48.65473333333333,45.34376666666666,0.004384133333333334,0.07712069875
2016-01-14 16:00:00,49.679916666666664,42.38441666666667,0.007295500000000001,9.930591666666667e-05
2016-01-14 17:00:00,47.396950000000004,40.65371666666667,0.006743233333333332,0.0
2016-01-14 18:00:00,46.10138333333333,44.972199999999994,0.001498016666666667,0.0
2016-01-14 19:00:00,49.13608333333334,51.01383333333334,0.00010928333333333266,0.0
2016-01-14 20:00:00,52.64823333333334,50.63816666666667,0.002655033333333333,0.10689310991666667
2016-01-14 21:00:00,92.10456666666666,46.22135,0.04588321666666667,0.16217950133333334
2016-01-14 22:00:00,83.49478333333333,45.4997,0.03799508333333334,0.07841167883333335
2016-01-14 23:00:00,135.11905,39.14468333333333,0.09597436666666666,0.46506321191666666
2016-01-15 00:00:00,130.19201666666666,28.838033333333332,0.10135398333333334,0.71613969675
2016-01-15 01:00:00,64.44906666666667,23.198683333333335,0.041250383333333335,1.4378624479166666
2016-01-15 02:00:00,45.98265,17.435266666666667,0.028547383333333332,1.5831123280833335
2016-01-15 03:00:00,152.5366,17.131466666666665,0.13540513333333334,2.184482921
2016-01-15 04:00:00,274.1493,13.514283333333333,0.26063501666666666,0.43274729466666667
2016-01-15 05:00:00,616.9036,12.738383333333333,0.6041652166666667,0.42822659775
2016-01-15 06:00:00,894.6638666666666,34.621316666666665,0.8600425500000001,0.999504845
